match_id;zeitpunkt;spieler;modus;perspektive;map;dauer_min;platz;teams_im_match;team_id;kills;assists;knocks;kopfschuesse;schaden;weitester_kill_m;ueberlebt_min;revives;heilitems;boosts;waffen;zu_fuss_m;gefahren_m;geschwommen_m;roadkills;teamkills;fahrzeuge_zerstoert;mitspieler
fe8147c6-0f4c-421e-a2bb-dded61e9a7d3;2026-08-12T18:32:59Z;real_embo;Duo;TPP;Baltic_Main;27.3;33;53;19;0;1;0;0;250.5;0;10.6;0;0;0;6;818;2225;0;0;0;0;Thalanthyr
fe8147c6-0f4c-421e-a2bb-dded61e9a7d3;2026-08-12T18:32:59Z;Thalanthyr;Duo;TPP;Baltic_Main;27.3;33;53;19;1;0;1;0;10.1;196.05;10.6;0;0;0;3;706;2267;0;0;0;0;real_embo
e609c2a3-ef81-4cba-b51e-5f2db7838aaf;2026-08-12T18:45:31Z;real_embo;Duo;TPP;Savage_Main;22.3;3;47;29;6;1;2;2;727.4;75.14;20.9;1;6;5;15;3084;1191;0;0;0;0;Thalanthyr
e609c2a3-ef81-4cba-b51e-5f2db7838aaf;2026-08-12T18:45:31Z;Thalanthyr;Duo;TPP;Savage_Main;22.3;3;47;29;2;2;2;0;159.0;7.91;18.4;1;3;1;8;2888;102;0;0;0;0;real_embo
e8d7da8f-2413-44e0-8ffa-ffffd2f8978a;2026-08-12T19:10:04Z;Thalanthyr;Duo;TPP;Baltic_Main;26.8;17;51;32;1;0;1;1;260.8;4.54;14.7;0;2;2;5;1985;2952;0;0;0;0;Lacan123
e8d7da8f-2413-44e0-8ffa-ffffd2f8978a;2026-08-12T19:10:04Z;Lacan123;Duo;TPP;Baltic_Main;26.8;17;51;32;1;0;0;0;117.1;5.03;14.7;1;3;3;9;1818;2980;0;0;0;0;Thalanthyr
b9a4a1b9-6aa3-409c-bf97-b1c2a0e02021;2026-08-12T19:26:24Z;Thalanthyr;Squad;TPP;Baltic_Main;26.4;2;27;28;5;0;5;0;417.6;322.31;26.3;2;2;5;7;2882;5093;0;0;0;0;Baerli162|Lacan123|Toufiotis
b9a4a1b9-6aa3-409c-bf97-b1c2a0e02021;2026-08-12T19:26:24Z;Baerli162;Squad;TPP;Baltic_Main;26.4;2;27;28;2;3;3;0;369.6;10.54;24.1;0;1;7;9;3259;4689;0;0;0;0;Lacan123|Thalanthyr|Toufiotis
b9a4a1b9-6aa3-409c-bf97-b1c2a0e02021;2026-08-12T19:26:24Z;Lacan123;Squad;TPP;Baltic_Main;26.4;2;27;28;2;2;1;1;278.8;23.71;26.3;0;3;11;10;3708;5408;0;0;0;0;Baerli162|Thalanthyr|Toufiotis
2e28014b-d242-4f5e-b468-d6210b113aec;2026-08-12T19:54:57Z;Lacan123;Squad;TPP;Baltic_Main;24.1;15;26;19;1;0;1;0;87.1;6.08;11.1;1;0;0;7;1163;4035;0;0;0;0;Baerli162|Thalanthyr
2e28014b-d242-4f5e-b468-d6210b113aec;2026-08-12T19:54:57Z;Thalanthyr;Squad;TPP;Baltic_Main;24.1;15;26;19;0;0;0;0;0;0;10.7;0;0;0;5;1084;3944;0;0;0;0;Baerli162|Lacan123
2e28014b-d242-4f5e-b468-d6210b113aec;2026-08-12T19:54:57Z;Baerli162;Squad;TPP;Baltic_Main;24.1;15;26;19;0;1;0;0;45.6;0;10.7;0;0;0;10;764;4548;0;0;0;0;Lacan123|Thalanthyr
e4039ece-3462-4f70-9413-8b0dc143fcb4;2026-08-12T20:07:47Z;Thalanthyr;Squad;TPP;Tiger_Main;26.7;22;28;21;2;0;1;1;75;28.75;5.7;1;2;0;10;516;0;0;0;0;0;Baerli162|Lacan123
e4039ece-3462-4f70-9413-8b0dc143fcb4;2026-08-12T20:07:47Z;Baerli162;Squad;TPP;Tiger_Main;26.7;22;28;21;2;0;2;1;236.0;22.35;6.4;0;7;2;5;641;0;0;0;0;0;Lacan123|Thalanthyr
e4039ece-3462-4f70-9413-8b0dc143fcb4;2026-08-12T20:07:47Z;Lacan123;Squad;TPP;Tiger_Main;26.7;22;28;21;0;1;0;0;83.9;0;4.0;0;6;2;4;304;0;0;0;0;0;Baerli162|Thalanthyr
07f1f5ff-edcc-4f2c-90b4-aea78eeb49c8;2026-08-12T20:16:06Z;Baerli162;Squad;TPP;Tiger_Main;28.0;23;27;16;0;0;0;0;0;0;9.7;0;0;0;9;1310;1368;0;0;0;0;Lacan123|Thalanthyr
07f1f5ff-edcc-4f2c-90b4-aea78eeb49c8;2026-08-12T20:16:06Z;Thalanthyr;Squad;TPP;Tiger_Main;28.0;23;27;16;0;0;0;0;20.3;0;9.7;0;0;2;6;1282;100;0;0;0;0;Baerli162|Lacan123
07f1f5ff-edcc-4f2c-90b4-aea78eeb49c8;2026-08-12T20:16:06Z;Lacan123;Squad;TPP;Tiger_Main;28.0;23;27;16;0;0;0;0;0;0;9.7;0;0;3;3;1683;137;0;0;0;0;Baerli162|Thalanthyr
39c452d7-878a-49cb-b10f-345a34548794;2026-08-13T18:43:42Z;Thalanthyr;Duo;TPP;Baltic_Main;28.4;47;51;28;0;0;0;0;21.6;0;3.3;0;0;0;2;356;0;0;0;0;0;real_embo
39c452d7-878a-49cb-b10f-345a34548794;2026-08-13T18:43:42Z;real_embo;Duo;TPP;Baltic_Main;28.4;47;51;28;0;0;0;0;0;0;2.1;0;0;0;2;98;0;0;0;0;0;Thalanthyr
934732c4-1ca3-4501-bfa4-3e2cf2fc71ad;2026-08-13T18:48:31Z;Thalanthyr;Duo;TPP;Tiger_Main;27.2;48;51;48;0;0;0;0;0;0;2.6;1;0;1;3;165;0;0;0;0;0;real_embo
934732c4-1ca3-4501-bfa4-3e2cf2fc71ad;2026-08-13T18:48:31Z;real_embo;Duo;TPP;Tiger_Main;27.2;48;51;48;2;0;1;1;262.4;32.08;2.6;0;1;0;1;100;0;0;0;0;0;Thalanthyr
371af9b0-182c-424d-8815-1a3850867424;2026-08-13T18:52:35Z;Thalanthyr;Duo;TPP;Tiger_Main;28.7;48;50;49;0;0;0;0;0;0;1.9;0;0;0;1;71;0;0;0;0;0;real_embo
371af9b0-182c-424d-8815-1a3850867424;2026-08-13T18:52:35Z;real_embo;Duo;TPP;Tiger_Main;28.7;48;50;49;1;0;1;1;167.8;5.0;2.0;0;0;0;3;66;0;0;0;0;0;Thalanthyr
e01c7e47-ba60-4b96-be89-d964badd5171;2026-08-14T18:13:01Z;Thalanthyr;Squad;TPP;Tiger_Main;26.1;22;29;17;0;0;0;0;116.9;0;4.5;0;3;0;5;236;0;0;0;0;0;Lacan123|real_embo
e01c7e47-ba60-4b96-be89-d964badd5171;2026-08-14T18:13:01Z;Lacan123;Squad;TPP;Tiger_Main;26.1;22;29;17;0;0;0;0;0;0;4.5;1;1;1;3;418;0;0;0;0;0;Thalanthyr|real_embo
e01c7e47-ba60-4b96-be89-d964badd5171;2026-08-14T18:13:01Z;real_embo;Squad;TPP;Tiger_Main;26.1;22;29;17;1;0;1;0;124.7;2.74;4.4;0;0;0;5;443;0;0;0;0;0;Lacan123|Thalanthyr
9e0fdf9d-23f9-45fb-947e-c421f11d3fbc;2026-08-14T18:19:31Z;real_embo;Squad;TPP;Tiger_Main;27.4;6;29;14;3;1;3;1;353.1;42.22;21.7;1;4;4;11;2196;7532;0;0;0;0;Lacan123|Thalanthyr
9e0fdf9d-23f9-45fb-947e-c421f11d3fbc;2026-08-14T18:19:31Z;Lacan123;Squad;TPP;Tiger_Main;27.4;6;29;14;1;0;1;0;100;26.2;22.2;3;5;5;13;2007;6741;0;0;0;0;Thalanthyr|real_embo
9e0fdf9d-23f9-45fb-947e-c421f11d3fbc;2026-08-14T18:19:31Z;Thalanthyr;Squad;TPP;Tiger_Main;27.4;6;29;14;1;1;1;0;145.3;3.76;21.4;2;5;5;4;1666;7524;0;0;0;0;Lacan123|real_embo
a93fd6e5-6898-4731-8f48-b3490a856c98;2026-08-14T18:43:57Z;Thalanthyr;Squad;TPP;Baltic_Main;24.9;3;27;14;1;1;1;0;59.0;11.38;9.5;1;0;0;5;1243;36;0;0;0;0;Lacan123|real_embo
a93fd6e5-6898-4731-8f48-b3490a856c98;2026-08-14T18:43:57Z;Lacan123;Squad;TPP;Baltic_Main;24.9;3;27;14;3;0;2;0;264.2;191.77;24.7;1;7;9;12;3067;1271;0;0;0;0;Thalanthyr|real_embo
a93fd6e5-6898-4731-8f48-b3490a856c98;2026-08-14T18:43:57Z;real_embo;Squad;TPP;Baltic_Main;24.9;3;27;14;4;3;4;1;577.5;63.19;24.7;2;8;8;13;3202;1564;0;0;0;0;Lacan123|Thalanthyr
f175fe14-f0f9-408a-ba85-013209999b24;2026-08-14T19:19:06Z;Thalanthyr;Squad;TPP;Savage_Main;21.7;18;24;15;0;0;0;0;0;0;6.1;0;0;0;9;944;0;0;0;0;0;Baerli162|Lacan123|real_embo
f175fe14-f0f9-408a-ba85-013209999b24;2026-08-14T19:19:06Z;Lacan123;Squad;TPP;Savage_Main;21.7;18;24;15;1;0;1;1;75.2;34.68;7.3;1;0;0;7;1051;0;0;0;0;0;Baerli162|Thalanthyr|real_embo
f175fe14-f0f9-408a-ba85-013209999b24;2026-08-14T19:19:06Z;Baerli162;Squad;TPP;Savage_Main;21.7;18;24;15;0;1;0;0;70.6;0;6.7;0;2;1;4;759;0;0;0;0;0;Lacan123|Thalanthyr|real_embo
f175fe14-f0f9-408a-ba85-013209999b24;2026-08-14T19:19:06Z;real_embo;Squad;TPP;Savage_Main;21.7;18;24;15;2;0;2;0;145.1;38.38;7.3;1;0;0;5;1014;0;0;0;0;0;Baerli162|Lacan123|Thalanthyr
13ff2c1a-6892-4808-94c7-61e0bd0775b3;2026-08-14T19:28:18Z;Baerli162;Squad;TPP;Baltic_Main;26.1;26;28;11;1;1;2;0;250.5;17.12;3.2;0;1;0;2;234;0;0;0;0;0;Lacan123|Thalanthyr|real_embo
13ff2c1a-6892-4808-94c7-61e0bd0775b3;2026-08-14T19:28:18Z;Lacan123;Squad;TPP;Baltic_Main;26.1;26;28;11;0;1;0;0;56.4;0;2.5;0;0;0;4;208;0;0;0;0;0;Baerli162|Thalanthyr|real_embo
13ff2c1a-6892-4808-94c7-61e0bd0775b3;2026-08-14T19:28:18Z;Thalanthyr;Squad;TPP;Baltic_Main;26.1;26;28;11;0;1;0;0;25.9;0;2.3;0;0;0;2;189;0;0;0;0;0;Baerli162|Lacan123|real_embo
13ff2c1a-6892-4808-94c7-61e0bd0775b3;2026-08-14T19:28:18Z;real_embo;Squad;TPP;Baltic_Main;26.1;26;28;11;2;0;1;1;201.8;38.6;3.2;1;0;0;3;383;0;0;0;0;0;Baerli162|Lacan123|Thalanthyr
de8205a6-29ab-43c9-ac7f-74a65c287ab0;2026-08-14T19:33:26Z;Thalanthyr;Squad;TPP;Baltic_Main;27.8;13;26;15;0;0;0;0;0;0;14.8;0;0;2;3;1353;4939;0;0;0;0;Baerli162|Lacan123|real_embo
de8205a6-29ab-43c9-ac7f-74a65c287ab0;2026-08-14T19:33:26Z;real_embo;Squad;TPP;Baltic_Main;27.8;13;26;15;0;0;0;0;0;0;14.8;0;0;1;6;1215;4985;0;0;0;0;Baerli162|Lacan123|Thalanthyr
de8205a6-29ab-43c9-ac7f-74a65c287ab0;2026-08-14T19:33:26Z;Lacan123;Squad;TPP;Baltic_Main;27.8;13;26;15;0;0;0;0;0;0;14.8;0;0;2;6;1155;5121;0;0;0;0;Baerli162|Thalanthyr|real_embo
de8205a6-29ab-43c9-ac7f-74a65c287ab0;2026-08-14T19:33:26Z;Baerli162;Squad;TPP;Baltic_Main;27.8;13;26;15;0;0;0;0;0;0;14.8;0;0;0;14;1325;5174;0;0;0;0;Lacan123|Thalanthyr|real_embo
6a5fb17a-04d3-4894-b37a-b721a60edb82;2026-08-14T19:50:19Z;Thalanthyr;Squad;TPP;Baltic_Main;26.7;2;28;28;2;1;1;1;218.7;28.13;19.1;2;2;5;6;1870;2586;0;0;0;0;Baerli162|Lacan123|real_embo
6a5fb17a-04d3-4894-b37a-b721a60edb82;2026-08-14T19:50:19Z;Lacan123;Squad;TPP;Baltic_Main;26.7;2;28;28;1;0;2;0;211.3;1.76;23.1;0;0;4;15;3247;497;2;0;0;0;Baerli162|Thalanthyr|real_embo
6a5fb17a-04d3-4894-b37a-b721a60edb82;2026-08-14T19:50:19Z;Baerli162;Squad;TPP;Baltic_Main;26.7;2;28;28;0;0;0;0;59.1;0;13.6;0;1;3;11;2188;838;0;0;0;0;Lacan123|Thalanthyr|real_embo
6a5fb17a-04d3-4894-b37a-b721a60edb82;2026-08-14T19:50:19Z;real_embo;Squad;TPP;Baltic_Main;26.7;2;28;28;2;5;4;0;678.7;46.28;19.3;1;4;4;12;2539;2592;0;0;0;0;Baerli162|Lacan123|Thalanthyr
8f2a61c9-5d86-417e-bb46-03bc7458c21c;2026-08-14T20:19:10Z;Thalanthyr;Squad;TPP;Tiger_Main;24.6;14;26;13;0;0;0;0;85.6;0;12.9;0;1;3;3;783;6543;0;0;0;0;Baerli162|Lacan123|real_embo
8f2a61c9-5d86-417e-bb46-03bc7458c21c;2026-08-14T20:19:10Z;Lacan123;Squad;TPP;Tiger_Main;24.6;14;26;13;0;0;0;0;33.4;0;12.9;0;0;1;4;1118;6678;0;0;0;0;Baerli162|Thalanthyr|real_embo
8f2a61c9-5d86-417e-bb46-03bc7458c21c;2026-08-14T20:19:10Z;real_embo;Squad;TPP;Tiger_Main;24.6;14;26;13;0;0;0;0;52.6;0;12.9;2;1;1;12;785;6523;0;0;0;0;Baerli162|Lacan123|Thalanthyr
8f2a61c9-5d86-417e-bb46-03bc7458c21c;2026-08-14T20:19:10Z;Baerli162;Squad;TPP;Tiger_Main;24.6;14;26;13;0;0;0;0;0;0;12.9;0;2;1;11;796;6696;0;0;0;0;Lacan123|Thalanthyr|real_embo
c520888b-7b7a-4490-8369-267cfa94cb26;2026-08-14T20:33:54Z;Baerli162;Squad;TPP;Savage_Main;22.6;11;28;17;0;0;0;0;11.1;0;7.5;0;0;0;6;1201;129;0;0;0;0;Lacan123|Thalanthyr|real_embo
c520888b-7b7a-4490-8369-267cfa94cb26;2026-08-14T20:33:54Z;Thalanthyr;Squad;TPP;Savage_Main;22.6;11;28;17;0;0;0;0;23.4;0;10.4;0;2;1;4;1416;131;0;0;0;0;Baerli162|Lacan123|real_embo
c520888b-7b7a-4490-8369-267cfa94cb26;2026-08-14T20:33:54Z;real_embo;Squad;TPP;Savage_Main;22.6;11;28;17;0;1;0;0;113.9;0;9.4;0;1;2;6;1568;129;0;0;0;0;Baerli162|Lacan123|Thalanthyr
c520888b-7b7a-4490-8369-267cfa94cb26;2026-08-14T20:33:54Z;Lacan123;Squad;TPP;Savage_Main;22.6;11;28;17;3;0;3;2;298.1;40.38;15.4;2;3;6;8;2035;478;0;0;0;0;Baerli162|Thalanthyr|real_embo
9a91d6ed-d9ff-4e78-8551-8d7b8829fad1;2026-08-14T20:51:04Z;Thalanthyr;Squad;TPP;Tiger_Main;27.9;3;27;27;0;1;0;0;105.4;0;24.3;1;3;4;11;2386;6380;0;0;0;1;Baerli162|Lacan123|real_embo
9a91d6ed-d9ff-4e78-8551-8d7b8829fad1;2026-08-14T20:51:04Z;real_embo;Squad;TPP;Tiger_Main;27.9;3;27;27;1;0;1;0;100.2;109.39;23.3;0;2;6;17;2466;6929;0;0;0;0;Baerli162|Lacan123|Thalanthyr
9a91d6ed-d9ff-4e78-8551-8d7b8829fad1;2026-08-14T20:51:04Z;Baerli162;Squad;TPP;Tiger_Main;27.9;3;27;27;2;1;1;0;341.0;87.28;25.3;0;0;7;12;2878;6223;0;0;0;2;Lacan123|Thalanthyr|real_embo
9a91d6ed-d9ff-4e78-8551-8d7b8829fad1;2026-08-14T20:51:04Z;Lacan123;Squad;TPP;Tiger_Main;27.9;3;27;27;3;1;1;1;104.4;237.3;25.9;0;2;7;9;2927;6716;0;0;0;0;Baerli162|Thalanthyr|real_embo
4eecfc30-5d07-4ba8-a75b-aa6637fcb8a4;2026-08-14T21:20:46Z;Baerli162;Squad;TPP;Baltic_Main;25.0;27;28;14;0;1;1;0;228.8;0;2.5;0;0;0;1;287;0;0;0;0;0;Lacan123|Thalanthyr
4eecfc30-5d07-4ba8-a75b-aa6637fcb8a4;2026-08-14T21:20:46Z;Thalanthyr;Squad;TPP;Baltic_Main;25.0;27;28;14;0;0;0;0;13.0;0;2.5;0;0;0;3;309;0;0;0;0;0;Baerli162|Lacan123
4eecfc30-5d07-4ba8-a75b-aa6637fcb8a4;2026-08-14T21:20:46Z;Lacan123;Squad;TPP;Baltic_Main;25.0;27;28;14;1;0;1;0;53.1;5.11;2.5;0;0;0;5;115;0;0;0;0;0;Baerli162|Thalanthyr
71841e28-d4d3-4fa9-884d-d8b042cf269b;2026-08-14T21:25:14Z;Thalanthyr;Squad;TPP;Baltic_Main;28.1;2;26;8;1;0;2;0;230.7;4.77;16.1;1;3;5;7;1562;1388;0;0;0;0;Baerli162|Lacan123
71841e28-d4d3-4fa9-884d-d8b042cf269b;2026-08-14T21:25:14Z;Lacan123;Squad;TPP;Baltic_Main;28.1;2;26;8;4;2;3;0;350.9;106.39;28.1;1;6;10;8;2617;7693;0;0;0;0;Baerli162|Thalanthyr
71841e28-d4d3-4fa9-884d-d8b042cf269b;2026-08-14T21:25:14Z;Baerli162;Squad;TPP;Baltic_Main;28.1;2;26;8;1;0;1;0;78;7.69;9.6;0;4;5;15;1078;0;0;0;0;0;Lacan123|Thalanthyr
712bda9d-6c94-47e2-aeb5-31239e489f57;2026-08-15T18:19:45Z;real_embo;Duo;TPP;Savage_Main;24.0;37;48;24;0;0;0;0;0;0;3.7;0;0;0;6;449;0;0;0;0;0;
889f60d1-67dd-4da8-ba36-dd8cb295ac4e;2026-08-15T18:25:18Z;real_embo;Duo;TPP;Tiger_Main;26.0;27;52;30;1;0;0;1;24.1;131.8;10.3;0;0;2;11;1405;0;0;0;0;0;
d90a30f7-ecc8-461c-9ca2-551155084f6d;2026-08-16T12:14:09Z;Lacan123;Solo;TPP;Range_Main;14.1;0;1;1;19;0;0;14;1645;54.37;14.1;1;2;2;6;1128;100;0;0;0;0;
7d6005dc-7c7b-42a3-905e-cb8006515465;2026-08-16T12:32:48Z;Lacan123;Solo;TPP;Baltic_Main;27.6;4;99;100077;1;0;0;1;140.9;21.69;26.5;0;0;3;10;3055;5995;0;0;0;0;
497a25c0-dd80-4eef-b6f6-27f38270b121;2026-08-16T13:01:35Z;Lacan123;Solo;TPP;Savage_Main;26.6;48;99;100039;2;0;0;0;270.8;72.19;8.3;0;6;2;10;1244;0;0;0;0;0;
8d48dbb6-1e5f-4d15-9162-fb5c57ed2359;2026-08-16T13:13:55Z;Lacan123;Solo;TPP;Baltic_Main;29.0;43;99;100004;6;0;0;1;478.6;104.4;13.2;0;2;3;5;949;5717;0;0;0;0;
b718da69-db0f-4b17-ba18-fae14df39365;2026-08-16T13:29:44Z;Lacan123;Solo;TPP;Baltic_Main;28.2;52;100;100007;2;0;0;0;177;7.14;9.3;0;0;1;8;1450;1853;0;1;0;0;
d4e483b6-1a2e-484f-8190-a8c27d13f8bb;2026-08-16T17:35:22Z;real_embo;Duo;TPP;Savage_Main;22.4;49;49;25;0;0;0;0;0;0;9.8;0;0;0;0;0;0;0;0;0;0;
a0ce6a59-9fdf-4dd2-8bff-8260e48c6356;2026-08-16T17:38:22Z;real_embo;Squad;TPP;Baltic_Main;27.7;12;28;13;1;0;1;0;156.5;126.49;13.3;0;0;2;11;1770;4568;0;0;0;0;Lacan123|Thalanthyr
a0ce6a59-9fdf-4dd2-8bff-8260e48c6356;2026-08-16T17:38:22Z;Lacan123;Squad;TPP;Baltic_Main;27.7;12;28;13;0;0;0;0;0;0;13.2;0;0;1;5;1844;4324;0;0;0;0;Thalanthyr|real_embo
a0ce6a59-9fdf-4dd2-8bff-8260e48c6356;2026-08-16T17:38:22Z;Thalanthyr;Squad;TPP;Baltic_Main;27.7;12;28;13;0;1;0;0;46.5;0;13.3;0;8;4;9;1605;4477;0;0;0;0;Lacan123|real_embo
61a2eda1-7ae5-49eb-8ef1-e504ee8bd46d;2026-08-16T17:53:28Z;Thalanthyr;Squad;TPP;Tiger_Main;26.4;2;27;17;0;0;0;0;55.9;0;12.1;0;1;2;12;655;3787;0;0;0;0;Lacan123|real_embo
61a2eda1-7ae5-49eb-8ef1-e504ee8bd46d;2026-08-16T17:53:28Z;Lacan123;Squad;TPP;Tiger_Main;26.4;2;27;17;1;0;1;0;47.7;7.04;15.1;0;4;3;9;1195;3525;15;0;0;0;Thalanthyr|real_embo
61a2eda1-7ae5-49eb-8ef1-e504ee8bd46d;2026-08-16T17:53:28Z;real_embo;Squad;TPP;Tiger_Main;26.4;2;27;17;4;1;3;1;508.8;175.87;23.4;0;4;5;15;1885;2672;0;0;0;0;Lacan123|Thalanthyr
2a1a01d1-3084-4cb6-b921-583647f518dd;2026-08-16T18:21:31Z;Thalanthyr;Squad;TPP;Baltic_Main;27.7;23;27;27;1;0;0;1;0;25.52;3.8;0;0;0;2;263;0;0;0;0;0;Lacan123|real_embo
2a1a01d1-3084-4cb6-b921-583647f518dd;2026-08-16T18:21:31Z;real_embo;Squad;TPP;Baltic_Main;27.7;23;27;27;0;0;0;0;0;0;3.7;0;0;1;3;213;0;0;0;0;0;Lacan123|Thalanthyr
2a1a01d1-3084-4cb6-b921-583647f518dd;2026-08-16T18:21:31Z;Lacan123;Squad;TPP;Baltic_Main;27.7;23;27;27;0;0;0;0;0;0;4.9;1;0;0;3;260;0;0;0;0;0;Thalanthyr|real_embo
b54dfa3a-4d10-4af4-8c66-1761b96db5a4;2026-08-16T18:28:17Z;Lacan123;Squad;TPP;Tiger_Main;25.4;14;27;20;0;0;0;0;0;0;8.5;0;0;0;5;837;1311;0;0;0;0;Thalanthyr|real_embo
b54dfa3a-4d10-4af4-8c66-1761b96db5a4;2026-08-16T18:28:17Z;real_embo;Squad;TPP;Tiger_Main;25.4;14;27;20;0;0;1;0;100.0;0;8.5;0;0;0;10;1031;1304;0;0;0;0;Lacan123|Thalanthyr
b54dfa3a-4d10-4af4-8c66-1761b96db5a4;2026-08-16T18:28:17Z;Thalanthyr;Squad;TPP;Tiger_Main;25.4;14;27;20;0;0;0;0;0;0;8.5;0;0;0;6;793;1311;0;0;0;0;Lacan123|real_embo
9eab5681-3ae8-4cc9-bd33-fd3b6b49b3c5;2026-08-16T18:38:59Z;Lacan123;Squad;TPP;Baltic_Main;28.0;6;28;25;1;0;1;0;78.1;14.34;22.6;1;4;6;8;2991;6200;0;0;0;0;Thalanthyr|real_embo
9eab5681-3ae8-4cc9-bd33-fd3b6b49b3c5;2026-08-16T18:38:59Z;Thalanthyr;Squad;TPP;Baltic_Main;28.0;6;28;25;0;2;0;0;162.2;0;22.7;0;4;4;7;2339;6078;0;0;0;0;Lacan123|real_embo
9eab5681-3ae8-4cc9-bd33-fd3b6b49b3c5;2026-08-16T18:38:59Z;real_embo;Squad;TPP;Baltic_Main;28.0;6;28;25;2;2;3;0;680.7;75.58;23.4;2;2;5;4;2774;6065;0;0;0;0;Lacan123|Thalanthyr
dad5259b-b733-41eb-87de-ae7e3f5fcb86;2026-08-16T19:06:11Z;Thalanthyr;Squad;TPP;Baltic_Main;25.4;9;27;12;0;0;0;0;64.9;0;18.7;0;1;3;4;2134;1295;0;0;0;0;Lacan123|real_embo
dad5259b-b733-41eb-87de-ae7e3f5fcb86;2026-08-16T19:06:11Z;Lacan123;Squad;TPP;Baltic_Main;25.4;9;27;12;0;0;0;0;29.0;0;13.9;0;2;3;10;1698;1757;0;0;0;0;Thalanthyr|real_embo
dad5259b-b733-41eb-87de-ae7e3f5fcb86;2026-08-16T19:06:11Z;real_embo;Squad;TPP;Baltic_Main;25.4;9;27;12;0;0;0;0;0;0;12.5;0;0;0;0;0;0;0;0;0;0;Lacan123|Thalanthyr
9a8deb84-97af-4bfb-b5ab-36f46706f6f4;2026-08-16T19:27:11Z;Lacan123;Squad;TPP;Tiger_Main;26.8;23;29;24;0;0;0;0;0;0;1.5;0;0;0;2;59;0;0;0;0;0;Thalanthyr|playdomer
9a8deb84-97af-4bfb-b5ab-36f46706f6f4;2026-08-16T19:27:11Z;Thalanthyr;Squad;TPP;Tiger_Main;26.8;23;29;24;1;3;0;1;112.8;95.33;4.2;0;6;0;2;295;0;0;0;0;0;Lacan123|playdomer
7d02bcd4-18c6-4a8d-a393-35071e21c87a;2026-08-16T19:36:36Z;Thalanthyr;Squad;TPP;Savage_Main;21.1;13;27;17;0;0;0;0;46.3;0;7.6;0;1;1;4;916;0;0;0;0;0;Lacan123|playdomer
7d02bcd4-18c6-4a8d-a393-35071e21c87a;2026-08-16T19:36:36Z;Lacan123;Squad;TPP;Savage_Main;21.1;13;27;17;0;0;0;0;48.9;0;8.8;1;5;2;6;925;872;0;0;0;0;Thalanthyr|playdomer
d339866b-431d-427b-b876-1922377f3572;2026-08-16T19:47:32Z;Thalanthyr;Squad;TPP;Tiger_Main;25.9;2;26;14;3;1;1;1;211.2;28.13;18.3;0;2;7;5;1377;6699;0;0;0;0;Baerli162|Lacan123|playdomer
d339866b-431d-427b-b876-1922377f3572;2026-08-16T19:47:32Z;Baerli162;Squad;TPP;Tiger_Main;25.9;2;26;14;3;2;3;0;467.3;118.47;20.9;0;4;5;6;2309;6305;0;0;0;0;Lacan123|Thalanthyr|playdomer
d339866b-431d-427b-b876-1922377f3572;2026-08-16T19:47:32Z;Lacan123;Squad;TPP;Tiger_Main;25.9;2;26;14;7;2;3;2;710.1;113.73;25.4;5;10;9;11;2796;7159;0;0;0;0;Baerli162|Thalanthyr|playdomer
05a7a894-7df3-4d2d-917a-68ebc13920de;2026-08-16T20:15:15Z;Thalanthyr;Squad;TPP;Savage_Main;22.7;16;25;24;0;0;0;0;0;0;7.5;0;0;2;6;860;288;0;0;0;0;Baerli162|Lacan123|playdomer
05a7a894-7df3-4d2d-917a-68ebc13920de;2026-08-16T20:15:15Z;Baerli162;Squad;TPP;Savage_Main;22.7;16;25;24;0;0;0;0;26.4;0;7.5;0;0;3;7;848;1387;0;0;0;0;Lacan123|Thalanthyr|playdomer
05a7a894-7df3-4d2d-917a-68ebc13920de;2026-08-16T20:15:15Z;Lacan123;Squad;TPP;Savage_Main;22.7;16;25;24;0;0;0;0;0;0;7.5;0;0;1;7;890;1219;0;0;0;0;Baerli162|Thalanthyr|playdomer
a014f5c1-e33d-4604-8611-ef93c1e80eb9;2026-08-16T20:24:44Z;Thalanthyr;Squad;TPP;Tiger_Main;28.5;26;27;25;1;0;1;0;71.2;9.35;4.0;0;0;0;2;446;0;0;0;0;0;Baerli162|Lacan123
a014f5c1-e33d-4604-8611-ef93c1e80eb9;2026-08-16T20:24:44Z;Baerli162;Squad;TPP;Tiger_Main;28.5;26;27;25;0;1;0;0;28.8;0;2.3;0;0;0;2;136;0;0;0;0;0;Lacan123|Thalanthyr
a014f5c1-e33d-4604-8611-ef93c1e80eb9;2026-08-16T20:24:44Z;Lacan123;Squad;TPP;Tiger_Main;28.5;26;27;25;0;0;0;0;93.1;0;3.7;0;0;0;2;247;0;0;0;0;0;Baerli162|Thalanthyr
1b10f7aa-e935-49d5-9575-07ab7ea1fefa;2026-08-17T13:48:50Z;real_embo;Duo;TPP;Tiger_Main;27.8;53;53;13;0;0;0;0;29.4;0;1.7;0;0;0;4;138;0;0;0;0;0;
413ff738-9a4b-4d11-b0eb-acd84ebad929;2026-08-17T13:54:38Z;real_embo;Solo;TPP;Baltic_Main;24.9;9;98;100085;1;0;0;0;125.0;135.64;21.2;0;4;7;10;4766;0;0;0;0;0;
